,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins
85,Maple-meatballs-370089,maple meatballs,5.0,1200.0,,[American],"[maple syrup, chili sauce, chives, soy sauce, ground mustard, cooked meatballs]","['maple syrup', 'chili sauce', 'chive', 'soy sauce', 'mustard', 'meatball']",6,20.0
86,Best-Marinade-for-Steak-I-Adore-Food-55282,best marinade for steak,4.0,3000.0,,[American],"[worcestershire sauce, soy sauce, liquid smoke, onion powder, garlic powder, lime juice, lime, chili powder, flank steak, fresh cilantro]","['worcestershire sauce', 'soy sauce', 'liquid smoke', 'onion powder', 'garlic powder', 'lime juice', 'lime', 'chili powder', 'flank steak', 'cilantro']",10,50.0
87,Homemade-chocolate-caramel-cups-333803,homemade chocolate caramel cups,5.0,6300.0,[Desserts],"[American, Kid-Friendly]","[chocolate chips, salted caramels, muffin]","['chocolate chip', 'caramel', 'muffin']",3,105.0
88,Roasted-cauliflower-298059,roasted cauliflower,4.0,3300.0,"[Lunch and Snacks, Side Dishes]",[American],"[cauliflower florets, country crock® spread, lemon juice, garlic, ground black pepper, grated parmesan cheese]","['cauliflower floret', 'country crock spread', 'lemon juice', 'garlic', 'black pepper', 'parmesan cheese']",6,55.0
89,Chocolate-Buttercream-Frosting-472415,chocolate buttercream frosting,5.0,1500.0,[Desserts],[American],"[salted butter, cream cheese, soften, powdered sugar, milk, vanilla extract, dark chocolate chip]","['butter', 'cream cheese', 'soften', 'sugar', 'milk', 'vanilla extract', 'dark chocolate chip']",7,25.0
90,Honeycrisp-Apple-Cider-Pie-1362992,honeycrisp apple cider pie,4.0,6300.0,[Desserts],[American],"[pie crust, apple cider, sugar, corn starch, fresh lemon juice, vanilla extract, pumpkin pie spice, honeycrisp apples, large eggs, heavy cream]","['pie crust', 'apple cider', 'sugar', 'corn starch', 'lemon juice', 'vanilla extract', 'pumpkin pie spice', 'honeycrisp apple', 'egg', 'heavy cream']",10,105.0
91,Balsamic-Roast-Beef-631076,balsamic roast beef,3.0,14700.0,[Main Dishes],[American],"[chuck, beef broth, balsamic vinegar, worcestershire sauce, soy sauce, honey, red pepper flakes, garlic]","['chuck', 'beef broth', 'balsamic vinegar', 'worcestershire sauce', 'soy sauce', 'honey', 'pepper flake', 'garlic']",8,245.0
92,Kale-chips-358074,kale chips,5.0,,[Lunch and Snacks],[American],"[kale leaves, olive oil, sea salt]","['kale leaf', 'olive oil', 'sea salt']",3,
93,Popovers-Serious-Eats-280753,popovers,5.0,2700.0,"[Breakfast and Brunch, Breads]",[American],"[melted butter, whole milk, eggs, salt, all-purpose flour]","['butter', 'milk', 'egg', 'salt', 'all purpose flmy']",5,45.0
94,Sour-Cream-Mashed-Potatoes-Real-Simple-199073,sour cream mashed potatoes,4.0,2400.0,[Side Dishes],[American],"[red potato, kosher salt, black pepper, sour cream, milk, unsalted butter, scallions]","['potato', 'kosher salt', 'black pepper', 'smy cream', 'milk', 'butter', 'scallion']",7,40.0
95,Mini-corn-dogs-348369,mini corn dogs,5.0,1500.0,"[Appetizers, Lunch and Snacks]","[American, Southern & Soul Food, Kid-Friendly]","[hot dogs, pancake mix, eggs, vegetable oil]","['hot dog', 'pancake mix', 'egg', 'vegetable oil']",4,25.0
96,Chocolate-Toffee-Popcorn-483449,chocolate toffee popcorn,5.0,1200.0,"[Desserts, Lunch and Snacks]","[American, Kid-Friendly]","[popcorn, semi-sweet chocolate morsels, toffee bits, sea salt]","['popcorn', 'semi sweet chocolate morsel', 'toffee bit', 'sea salt']",4,20.0
97,Grilled-Turkey-Burgers-Once-Upon-A-Chef-199963,grilled turkey burgers,5.0,1500.0,"[Lunch and Snacks, Main Dishes]","[American, Kid-Friendly]","[ground turkey, italian turkey sausage, ground black pepper, worcestershire sauce, dijon mustard, hamburger buns]","['turkey', 'italian turkey sausage', 'black pepper', 'worcestershire sauce', 'dijon mustard', 'hamburger bun']",6,25.0
98,Sweet-and-Tangy-Roasted-Pork-Tenderloin-472470,sweet-and-tangy roasted pork tenderloin,4.0,5100.0,[Main Dishes],[American],"[brown sugar, cider vinegar, tomato paste, chili powder, ground cumin, ground black pepper, pork tenderloin]","['brown sugar', 'cider vinegar', 'tomato paste', 'chili powder', 'cumin', 'black pepper', 'pork tenderloin']",7,85.0
99,Champagne-Vinaigrette-485429,champagne vinaigrette,4.0,1800.0,[Salads],[American],"[champagne vinegar, white sugar, shallots, ground cumin, kosher salt, olive oil]","['champagne vinegar', 'white sugar', 'shallot', 'cumin', 'kosher salt', 'olive oil']",6,30.0
100,Crawfish-Balls-1355844,crawfish balls,4.0,3000.0,[Appetizers],[American],"[crawfish, italian seasoned breadcrumbs, onions, garlic, eggs, worcestershire sauce, lemon juice, shrimp and crab boil seasoning, chopped parsley, green onions, all-purpose flour, cooking oil]","['crawfish', 'breadcrumb', 'onion', 'garlic', 'egg', 'worcestershire sauce', 'lemon juice', 'shrimp crab boil seasoning', 'parsley', 'onion', 'all purpose flmy', 'cooking oil']",12,50.0
101,Croissant-French-Toast-502298,croissant french toast,4.0,2100.0,[Breakfast and Brunch],[American],"[croissants, eggs, half & half, sugar, ground cinnamon, vanilla extract, butter, syrup, strawberries, whipped cream]","['croissant', 'egg', 'half half', 'sugar', 'cinnamon', 'vanilla extract', 'butter', 'syrup', 'strawberry', 'cream']",10,35.0
102,Popovers-496888,popovers,0.0,2700.0,"[Breads, Breakfast and Brunch]",[American],"[large eggs, whole milk, all-purpose flour, salt, nonstick spray]","['egg', 'milk', 'all purpose flmy', 'salt', 'nonstick spray']",5,45.0
103,Southern-Collard-Greens-Allrecipes,southern collard greens,5.0,11400.0,[Side Dishes],"[Southern & Soul Food, American]","[water, ham hock, collard greens, crushed red pepper flakes, vegetable oil, pepper, salt]","['water', 'ham hock', 'collard', 'pepper flake', 'vegetable oil', 'pepper', 'salt']",7,190.0
104,Chocolate-Chewies-494874,chocolate chewies,4.0,1800.0,[Desserts],[American],"[powdered sugar, unsweetened cocoa powder, dutch-processed cocoa powder, salt, egg whites, vanilla, chopped pecans]","['sugar', 'cocoa powder', 'cocoa powder', 'salt', 'egg white', 'vanilla', 'pecan']",7,30.0
105,Hash-Browns-Martha-Stewart-196021,hash browns,4.0,2100.0,"[Lunch and Snacks, Side Dishes, Breakfast and Brunch]",[American],"[olive oil, butter, onions, potatoes, pepper, salt]","['olive oil', 'butter', 'onion', 'potato', 'pepper', 'salt']",6,35.0
106,Steak-Tacos-with-Guacamole-459374,steak tacos with guacamole,0.0,,[Main Dishes],[American],"[corn tortillas, flank steak, avocado, fresh tomato salsa, lime, freshly ground pepper, romaine lettuce]","['corn tortilla', 'flank steak', 'avocado', 'tomato salsa', 'lime', 'pepper', 'romaine lettuce']",7,
107,Broccoli-Salad-Jo-Cooks-46082,broccoli salad,5.0,2100.0,"[Lunch and Snacks, Salads, Side Dishes]",[American],"[broccoli, olive oil, rice vinegar, lemon juice, garlic, mustard, salt, pepper, chili flakes]","['broccoli', 'olive oil', 'rice vinegar', 'lemon juice', 'garlic', 'mustard', 'salt', 'pepper', 'chili flake']",9,35.0
108,Mediterranean-potato-_-green-bean-salad-297943,mediterranean potato & green bean salad,4.0,1800.0,"[Salads, Side Dishes]",[American],"[red potato, green beans, wish bone balsam vinaigrett dress, red bell pepper]","['potato', 'bean', 'wish bone balsam vinaigrett dres', 'bell pepper']",4,30.0
109,Royal-Icing-459757,royal icing,5.0,,[Desserts],[American],"[egg whites, confectioners sugar, cream of tartar, salt, fresh lemon juice]","['egg white', 'confectioner sugar', 'cream tartar', 'salt', 'lemon juice']",5,
110,Zucchini-tots-352258,zucchini tots,5.0,,,[American],"[zucchini, large eggs, onions, reduced fat sharp cheddar cheese, bread crumbs, pepper, salt, cooking spray]","['zucchini', 'egg', 'onion', 'dar cheese', 'bread crumb', 'pepper', 'salt', 'cooking spray']",8,
111,Baked-vidalia-onion-dip-300019,baked vidalia onion dip,4.0,2100.0,[Appetizers],"[American, Southern & Soul Food]","[onions, grated parmesan cheese, hellmann' or best food real mayonnais, garlic, hot pepper sauce]","['onion', 'parmesan cheese', 'hellmann best food real mayonnai', 'garlic', 'hot pepper sauce']",5,35.0
112,Crawfish-Cornbread-1344372,crawfish cornbread,4.0,5100.0,[Breads],[Southern & Soul Food],"[yellow corn meal, baking powder, salt, creole seasoning, eggs, vegetable oil, yellow onion, cheddar cheese, frozen corn, crawfish, jalapeno chilies]","['yellow corn meal', 'baking powder', 'salt', 'creole seasoning', 'egg', 'vegetable oil', 'yellow onion', 'dar cheese', 'corn', 'crawfish', 'jalapeno chily']",11,85.0
113,Lemon-Curd-Tart-459436,lemon curd tart,5.0,,[Desserts],[American],"[rolls, eggs, sugar, fresh lemon juice, grated lemon zest, unsalted butter, cream sweeten whip]","['roll', 'egg', 'sugar', 'lemon juice', 'lemon zest', 'butter', 'cream sweeten whip']",7,
114,Best-Ever-Pasta-Salad-Allrecipes,best ever pasta salad,4.0,2100.0,[Salads],[American],"[penne pasta, cucumber, plum tomatoes, mayonnaise, sour cream, dried dillweed, lemon pepper]","['penne pastum', 'cucumber', 'plum tomato', 'mayonnaise', 'smy cream', '', 'lemon pepper']",7,35.0
115,Mashed-sweet-potatoes-brulee-352040,mashed sweet potatoes brulee,5.0,,[Side Dishes],[American],"[sweet potatoes, 1% low-fat milk, butter, salt, ground cinnamon, ground nutmeg, light brown sugar]","['sweet potato', 'low fat milk', 'butter', 'salt', 'cinnamon', 'nutmeg', 'light brown sugar']",7,
116,Dill-Sauce-Allrecipes,dill sauce,4.0,300.0,[Condiments and Sauces],[American],"[sour cream, dijon, lemon juice, fresh dill]","['smy cream', 'dijon', 'lemon juice', 'dill']",4,5.0
117,Prize-Winning-Baby-Back-Ribs-Allrecipes,prize winning baby back ribs,5.0,5700.0,[Main Dishes],"[Barbecue, Southwestern, American]","[ground cumin, chili powder, paprika, pepper, salt, pork baby back ribs, barbecue sauce]","['cumin', 'chili powder', 'paprika', 'pepper', 'salt', 'pork baby rib', 'barbecue sauce']",7,95.0
118,Artichokes-Allrecipes,artichokes,4.0,1500.0,,[American],"[artichokes, butter, garlic, pepper, salt]","['artichoke', 'butter', 'garlic', 'pepper', 'salt']",5,25.0
119,Roasted-Carrots-with-Dill-540002,roasted carrots with dill,4.0,,[Side Dishes],[American],"[carrots, olive oil, dill, kosher salt, pepper, cooking oil]","['carrot', 'olive oil', 'dill', 'kosher salt', 'pepper', 'cooking oil']",6,
120,Cranberry-Sauce-Closet-Cooking-58308,cranberry sauce,5.0,1800.0,"[Condiments and Sauces, Side Dishes]",[American],"[cranberries, water, sugar]","['cranberry', 'water', 'sugar']",3,30.0
121,Banana-pudding-369019,banana pudding,5.0,1500.0,[Desserts],"[American, Southern & Soul Food]","[egg yolks, sugar, corn starch, whole milk, vanilla, butter, bananas, cooki vanilla wafer, heavy cream, powdered sugar]","['egg yolk', 'sugar', 'corn starch', 'milk', 'vanilla', 'butter', 'banana', 'cooki vanilla wafer', 'heavy cream', 'sugar']",10,25.0
122,Homemade-Chocolate-Peanut-Butter-484132,homemade chocolate peanut butter,4.0,600.0,[Desserts],[American],"[honey roasted peanuts, vanilla extract, semi-sweet chocolate morsels, salt]","['peanut', 'vanilla extract', 'semi sweet chocolate morsel', 'salt']",4,10.0
123,Caramelized-Onion-Chicken-Soup-485776,caramelized onion chicken soup,4.0,3300.0,[Soups],[American],"[onions, garlic, cooked chicken, chicken stock, kosher salt]","['onion', 'garlic', 'chicken', 'chicken stock', 'kosher salt']",5,55.0
124,Smothered-Potatoes-Allrecipes,smothered potatoes,4.0,2400.0,[Side Dishes],[American],"[red potato, pepper, salt, all-purpose flour, onions, vegetable oil, water]","['potato', 'pepper', 'salt', 'all purpose flmy', 'onion', 'vegetable oil', 'water']",7,40.0
125,Southern-Fried-Cabbage-Allrecipes,southern fried cabbage,5.0,900.0,[Side Dishes],"[Southern & Soul Food, American]","[bacon, vegetable oil, salt, ground black pepper, cabbage, white onion, white sugar]","['bacon', 'vegetable oil', 'salt', 'black pepper', 'cabbage', 'white onion', 'white sugar']",7,15.0
126,Pineapple-Upside-Down-Cake-471486,pineapple upside down cake,5.0,2100.0,[Desserts],[American],"[yellow cake mix, pineapple slices, margarine, cherries, brown sugar]","['yellow cake mix', 'pineapple slice', 'margarine', 'cherry', 'brown sugar']",5,35.0
127,Baby-red-potato-salad-351963,baby red potato salad,5.0,,[Salads],[American],"[red potato, green bell pepper, purple onion, scallions, dijon mustard, extra-virgin olive oil, red wine vinegar, reduced fat mayonnaise, salt, pepper]","['potato', 'bell pepper', 'purple onion', 'scallion', 'dijon mustard', 'extra virgin olive oil', 'wine vinegar', 'fat mayonnaise', 'salt', 'pepper']",10,
128,Turkey-Club-Sandwich-512518,turkey club sandwich,5.0,,[Lunch and Snacks],[American],"[white sandwich bread, mayonnaise, turkey breast, thick-cut bacon, tomatoes, lettuce]","['white sandwich bread', 'mayonnaise', 'turkey breast', 'thick cut bacon', 'tomato', 'lettuce']",6,
129,Garlic-fries-347061,garlic fries,5.0,,"[Appetizers, Lunch and Snacks, Side Dishes]",[American],"[french fries, vegetable oil, garlic, finely chopped fresh parsley, salt]","['french fry', 'vegetable oil', 'garlic', 'parsley', 'salt']",5,
130,Grilled-Cheese-Sandwich-Allrecipes,grilled cheese sandwich,5.0,1200.0,[Lunch and Snacks],[American],"[white bread, butter, cheddar cheese]","['white bread', 'butter', 'dar cheese']",3,20.0
131,Grilled-buffalo-chicken-pizza-303144,grilled buffalo chicken pizza,4.0,1500.0,[Main Dishes],[American],"[prebaked pizza crusts, ragu organic pasta sauc, buffalo chicken strip style, celery, shredded mozzarella cheese, blue cheese]","['pizza crust', 'ragu organic pastum sauc', 'buffalo chicken strip style', 'celery', 'mozzarella cheese', 'blue cheese']",6,25.0
132,Pineapple-Limeade-Cooler-488571,pineapple limeade cooler,4.0,600.0,[Beverages],[American],"[pineapple juice, limeade, sierra mist, ice, lime wedges, mint leaves]","['pineapple juice', 'limeade', 'sierra mist', 'ice', 'ge', 'mint leaf']",6,10.0
133,Creamy-macaroni-and-cheese-368517,creamy macaroni and cheese,5.0,2400.0,"[Main Dishes, Side Dishes]","[American, Kid-Friendly]","[elbow macaroni, salt, butter, flour, milk, monterey jack, cheddar cheese]","['elbow macaroni', 'salt', 'butter', 'flmy', 'milk', 'monterey jack', 'dar cheese']",7,40.0
134,Easy-Chicken-Pot-Pie-MyRecipes-211512,easy chicken pot pie,4.0,4200.0,[Main Dishes],[American],"[refrigerated piecrusts, chicken, mixed vegetables, cream of chicken soup, celery flakes, pepper, poultry seasoning]","['piecrust', 'chicken', 'vegetable', 'cream chicken soup', 'celery flake', 'pepper', 'poultry seasoning']",7,70.0
135,Marmalade--and-Ginger-glazed-Sweet-Potatoes-1374381,marmalade- and ginger-glazed sweet potatoes,3.0,5100.0,[Side Dishes],[American],"[sweet potatoes, orange, orange marmalade, brandy, butter, crystallized ginger, salt]","['sweet potato', 'orange', 'orange marmalade', 'brandy', 'butter', 'ginger', 'salt']",7,85.0
136,Smoky-Paprika-BBQ-Potato-Chips-513498,smoky paprika bbq potato chips,5.0,1200.0,,[American],"[potato chips, turbinado, sea salt, paprika, garlic powder]","['potato chip', 'turbinado', 'sea salt', 'paprika', 'garlic powder']",5,20.0
137,Garlic-Fries-457681,garlic fries,5.0,,"[Appetizers, Lunch and Snacks, Side Dishes]",[American],"[baking potatoes, vegetable oil, salt, garlic cloves, flat leaf parsley]","['baking potato', 'vegetable oil', 'salt', 'garlic clove', 'flat leaf parsley']",5,
138,Grapefruit-sorbet-333226,grapefruit sorbet,5.0,28800.0,[Desserts],[American],"[grapefruit juice, granulated sugar]","['grapefruit juice', 'sugar']",2,480.0
139,Strawberry-mango-basil-salsa-333727,strawberry mango basil salsa,5.0,3000.0,[Condiments and Sauces],[American],"[mango, strawberries, purple onion, fresh basil leaves, lemon juice, sea salt, black pepper]","['mango', 'strawberry', 'purple onion', 'basil leaf', 'lemon juice', 'sea salt', 'black pepper']",7,50.0
140,Jambalaya-with-White-Quinoa-1368921,jambalaya with white quinoa,4.0,3900.0,[Main Dishes],[Cajun & Creole],"[andouille sausage, onions, green bell pepper, red bell pepper, celery, diced tomatoes, chicken stock, dried oregano, dried thyme, cajun seasoning, hot sauce, worcestershire sauce, bay leaves, kosher salt, ground pepper, shrimp, quinoa]","['andouille sausage', 'onion', 'bell pepper', 'bell pepper', 'celery', 'tomato', 'chicken stock', 'oregano', 'thyme', 'cajun seasoning', 'hot sauce', 'worcestershire sauce', 'bay leaf', 'kosher salt', 'pepper', 'shrimp', 'quinoa']",17,65.0
141,Apple-Cider-Vinaigrette-513655,apple cider vinaigrette,5.0,300.0,[Salads],[American],"[apple juice, apple cider vinegar, kosher salt, cracked black pepper, extra-virgin olive oil]","['apple juice', 'apple cider vinegar', 'kosher salt', 'black pepper', 'extra virgin olive oil']",5,5.0
142,Kentucky-hot-brown-bake-365176,kentucky hot brown bake,5.0,900.0,[Main Dishes],"[American, Southern & Soul Food]","[refrigerated crescent rolls, meat, cooked bacon, swiss cheese, roma tomatoes, eggs]","['crescent roll', 'meat', 'bacon', 'swiss cheese', 'roma tomato', 'egg']",6,15.0
143,Orange-Banana-Smoothie-Allrecipes,orange banana smoothie,4.0,300.0,[Beverages],[American],"[cold milk, orange, bananas, sugar, salt, fat free yogurt, ice]","['cold milk', 'orange', 'banana', 'sugar', 'salt', 'fat free yogurt', 'ice']",7,5.0
144,All_purpose-Rub-For-Meat-Allrecipes,all-purpose rub for meat,4.0,300.0,,"[Barbecue, American]","[white sugar, salt, paprika, mustard powder, ground black pepper, dried oregano, dried thyme]","['white sugar', 'salt', 'paprika', 'mustard powder', 'black pepper', 'oregano', 'thyme']",7,5.0
